*_texto342;0;1;0;38
*_texto343;1;0;3;7
*_texto344;0;0;0;5
*_texto345;5;4;3;25
*_texto346;0;5;0;19
*_texto347;1;0;5;11
*_texto348;0;1;0;4
*_texto349;0;0;0;2
*_texto350;1;0;0;3
*_texto351;0;3;1;20
*_texto352;7;0;7;4
*_texto353;0;0;1;10
*_texto354;0;1;0;6
*_texto355;8;0;4;3
*_texto356;0;0;6;5
*_texto357;20;2;4;4
*_texto358;0;72;0;10
*_texto359;3;0;17;11
*_texto360;6;0;24;8
*_texto361;1;3;2;6
*_texto362;1;67;4;45
*_texto363;0;2;6;37
*_texto364;1;0;0;2
*_texto365;0;1;15;10
*_texto366;3;2;24;68
*_texto367;0;2;0;13
*_texto368;0;1;19;6
*_texto369;7;1;22;16
*_texto370;0;197;2;14
*_texto371;4;0;21;3
*_texto372;9;2;1;7
*_texto373;6;2;29;32
*_texto374;1;2;7;17
*_texto375;0;0;0;0
*_texto376;0;137;2;35
*_texto377;2;2;28;15
*_texto378;4;1;32;39
*_texto379;1;0;5;2
*_texto380;0;0;8;3
*_texto381;3;0;29;16
*_texto382;3;1;16;12
*_texto383;0;0;13;4
*_texto384;2;372;9;52
*_texto385;0;201;3;31
*_texto386;1;131;0;24
*_texto387;5;135;5;43
*_texto388;6;0;2;6
*_texto389;0;3;1;1
*_texto390;1;1;1;9
*_texto391;0;7;0;0
*_texto392;1;1;8;4
*_texto393;1;0;3;40
*_texto394;0;1;0;3
*_texto395;0;0;0;27
*_texto396;0;0;0;12
*_texto397;2;2;1;19
*_texto398;0;1;1;18
*_texto399;0;104;0;22
*_texto400;0;1;0;13
*_texto401;1;0;1;20
*_texto402;0;1;4;33
*_texto403;0;3;1;30
*_texto404;12;24;13;166
*_texto405;0;0;0;11
*_texto406;2;0;0;27
*_texto407;1;0;1;7
*_texto408;0;1;0;43
*_texto409;1;12;0;37
*_texto410;0;0;0;1
*_texto411;1;1;0;33
*_texto412;1;2;0;56
*_texto413;0;14;1;75
*_texto414;3;0;0;6
*_texto415;3;0;0;34
*_texto416;2;5;3;191
*_texto417;0;1;0;23
*_texto418;0;0;1;9
*_texto419;0;3;10;20
*_texto420;0;0;0;4
*_texto421;0;6;2;37
*_texto422;1;0;2;7
*_texto423;0;1;0;4
*_texto424;0;0;0;4
*_texto425;0;0;20;3
*_texto426;0;0;6;12
*_texto427;0;0;12;3
*_texto428;0;1;1;3
*_texto429;0;0;0;5
*_texto430;9;1;8;50
*_texto431;0;4;1;23
*_texto432;2;0;10;15
*_texto433;1;0;13;1
*_texto434;0;0;0;0
*_texto435;12;19;37;160
*_texto436;1;4;4;3
*_texto437;0;85;0;28
*_texto438;1;0;5;12
*_texto439;1;0;0;26
*_texto440;1;0;4;6
*_texto441;0;15;0;1
*_texto442;7;0;29;44
*_texto443;0;0;0;42
*_texto444;1;9;14;6
*_texto445;0;0;1;5
*_texto446;0;3;3;157
*_texto447;0;13;0;31
*_texto448;0;2;7;13
*_texto449;1;16;1;268
*_texto450;11;0;20;10
