"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"cana";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"campanholo";-0,0643606466614146;0,480001820134842;1,75074494946356;-0,0354312386179175;0,264246242206083;0,963804207715428;0,00280284805318363;0,10411979994604;0,893077352000745;7,63254800492976e-08;4,24535991400192e-06;5,64773760108059e-05;1,84259015530403e-05;0,676932029959494;8,44342935587145e-06
"camada";-0,611991239064866;0,917652710165288;0,646917236694116;-0,478597213871087;0,717634505777311;0,505910489111055;0,335259378372874;0,503426448647987;0,161314172979114;7,88698661104816e-06;1,77328032950502e-05;8,81288573060175e-06;2,10581732034746e-05;0,588544329153461;7,29422326672698e-06
"cabuloso";0,276072460031758;2,84793894852265;-2,15920011640989;0,0770169714118099;0,794500228511447;-0,602360168844032;0,0101612178375862;0,722187125063405;0,267651657098999;1,40434857150804e-06;0,000149447996266349;8,59042274254574e-05;1,84259015530403e-05;1,52501686433684;4,28526850633912e-05
"burocrático";0,205194532280825;0,993732003716418;2,34555243598001;0,0802912989582667;0,388840933079036;0,917799562036188;0,0137118924279551;0,21477967588887;0,771508431683139;7,75818827443077e-07;1,81956385008469e-05;0,000101372239035331;1,84259015530403e-05;0,975756667424836;1,75433206585105e-05
"box";0,551724536977421;0,593084875517765;2,03096761394495;0,252327088770272;0,271242930127651;0,928847841752612;0,131460966785625;0,101455295989758;0,767083737224585;3,20505358992314e-06;3,70360273301314e-06;4,34306864847935e-05;1,05290866017373e-05;0,847321702324222;7,55940054993016e-06
"boneco";0,593069994832132;1,6747055933214;-0,596804708282482;0,316442566852576;0,893567608024061;-0,318435286634365;0,147896822132155;0,787612643701071;0,0644905341667587;5,55512532935275e-06;4,42954276015054e-05;5,62530971036806e-06;1,57936299026059e-05;0,858718804387573;1,16461908661567e-05
"bombeiro";1,88115535148087;-0,520427716392433;-0,147247790439902;0,961065855928458;-0,265881979555729;-0,0752276113938687;0,948987411023159;0,0485088257604861;0,00250376321635147;7,45195147439874e-05;5,70350108953814e-06;4,56581453844347e-07;2,10581732034746e-05;1,0752733417273;2,43477285481315e-05
"blindado";0,196578771893859;-0,0171905889649037;-0,0871140147210031;0,911341984955843;-0,0796958151630652;-0,403861812384186;0,917707574689039;0,00468706950563779;0,0776053558053206;8,13755484270556e-07;6,22303446086381e-09;1,5980735058302e-07;2,10581732034746e-05;0,114263862734318;2,74940359609731e-07
"biblicamente";-1,2677251579487;-1,63657693872041;-0,724756064558824;-0,577985904743976;-0,74615416179011;-0,330433443768312;0,443698662586034;0,493855114792312;0,062446222621631;3,38431603284244e-05;5,64018757852378e-05;1,10612551327148e-05;2,10581732034746e-05;1,05975504143224;2,36500289095247e-05
"bernardo";0,33842401578409;1,32373469718509;1,11450269053752;0,191935964123128;0,750751375486164;0,632086194977993;0,0629400326405494;0,643124892936205;0,293935074423207;2,11033351201898e-06;3,22872198992418e-05;2,28871116886221e-05;1,84259015530403e-05;0,751142153233338;1,03961614649858e-05
"bagunça";-0,200686342100389;0,29627433002194;-0,0751122824953747;-0,548857596782584;0,810281432519554;-0,205424775935393;0,397469149779535;0,578554986278829;0,0239758639416225;7,42103330717134e-07;1,6173976057111e-06;1,03956264468688e-07;1,84259015530403e-05;0,177251756009121;5,78908383938451e-07
"aço";-1,57983319915327;-0,886957082552726;-2,28939270275151;-0,541118586479101;-0,303797238237424;-0,784154266331679;0,472860436853893;0,0995415775311601;0,427597985614924;3,28490778776897e-05;1,03539466476763e-05;6,89828763807824e-05;1,31613582521716e-05;1,2792905404239;2,15396721086874e-05
"aventurar";-1,79129514693716;-1,32991684300411;-1,95536551681533;-0,603815575269056;-0,448292680852499;-0,659120947441802;0,531565186876445;0,195686111972068;0,272748701151464;6,7570166958476e-05;3,72451447076812e-05;8,05149629765831e-05;2,10581732034746e-05;1,36808577157914;3,94137126274765e-05
"atrito";-0,207706233585503;0,450231060600192;0,279901610986556;-0,364793010684735;0,790737674382387;0,491589248934414;0,203250510795647;0,637811418933916;0,158938070270406;9,08489170208487e-07;4,26866034070384e-06;1,64980072298751e-06;2,10581732034746e-05;0,256541807232161;1,38591626971189e-06
"atormentar";-0,915288578308882;-0,898310671301445;-1,28146804111911;-0,504854707590252;-0,495490036730303;-0,706831909102132;0,40202637307506;0,258630878918592;0,33934274800632;1,76415515995303e-05;1,69931468738942e-05;3,45808968762233e-05;2,10581732034746e-05;0,803813346800574;1,36060204579045e-05
"asilo";-0,393171169420278;1,34420068453505;0,939141633401138;-0,233162749230605;0,797152872592316;0,556940239243893;0,0887836976582405;0,69308567781984;0,218130624521884;2,84834161422259e-06;3,32933097186932e-05;1,62514057728653e-05;1,84259015530403e-05;0,734749826326539;9,94735759675746e-06
"artur";1,64529456990641;-0,969941627026312;-0,667704341141792;0,813187002072302;-0,479393744009941;-0,330012935905236;0,767442709739044;0,178130641898721;0,0544266483622262;5,70043531827009e-05;1,98112505362137e-05;9,38834613697488e-06;2,10581732034746e-05;1,04579153947481;2,30309016906995e-05
"artificial";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469333;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;1,21554930911494e-06;4,30164557730488e-05;0,000140870047586463;1,84259015530403e-05;1,23476924747101;2,80931446736005e-05
"arrotar";-0,123615990478039;1,85793086811663;1,53394911991758;-0,0512396493630494;0,770124689006113;0,635832101829083;0,0045834730249741;0,691501735250586;0,303914791724401;2,81564600455556e-07;6,36045005920092e-05;4,33561445577034e-05;1,84259015530403e-05;1,0167209096531;1,90472488993966e-05
"arrepio";-1,201836706247;-0,196989866209674;-0,845280826148197;-0,81069905001974;-0,132879530613103;-0,57018425148467;0,812380359896435;0,0145762248095275;0,173043415294027;2,66145835203432e-05;7,1501724592034e-07;1,31653006722202e-05;1,84259015530403e-05;0,742489298328049;1,01580218660746e-05
"arder";-2,14373172657698;-2,06818311042307;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463634;0,554040573572331;0,344403434515957;0,101555991911691;7,25809799768263e-05;6,75553784402094e-05;3,0895999878936e-05;1,57936299026059e-05;1,6037035568936;4,06190855234511e-05
"apurado";0,665591149599033;1,00982803523915;-1,72099451854347;0,316425299477815;0,480077204548375;-0,818169241369653;0,184629668382754;0,283837687494138;0,531532644123103;9,32901454960911e-06;2,14741281548822e-05;6,23705634715803e-05;2,10581732034746e-05;0,862543954881189;1,56669033767219e-05
"aposentadoria";1,25117932536956;2,3255990162283;-4,43204354962812;0,242516372486784;0,450771384915534;-0,85906400670566;0,114802503262254;0,26489313861856;0,620304358119181;3,29655110130505e-05;0,000113891251050951;0,000413645907360888;2,10581732034746e-05;2,05621405121496;8,90342979608072e-05
"apologia";0,377881942185028;1,76600204158934;-2,43114742009809;0,124773761961657;0,583120529885426;-0,802746507904005;0,0299308538091515;0,436594269121439;0,533474877069403;3,00699683557839e-06;6,56754558757086e-05;0,000124463864769668;2,10581732034746e-05;1,21624488847938;3,1150337009786e-05
"apedrejado";-1,33506618975026;-0,526992559678348;0,385768919294293;-0,898278042602921;-0,354578558432912;0,259558479108472;0,877181548603656;0,091281267075354;0,031537184320988;3,28423588236377e-05;5,11726271569981e-06;2,74209953581049e-06;1,84259015530403e-05;0,793747729224352;1,16089713175617e-05
"anônimo";-1,06860722274373;0,133012827258999;-2,07633057159069;-0,456871614939158;0,0568682149100688;-0,887712979287691;0,379355316287824;0,00392541713204577;0,616719266580114;2,10409312332205e-05;3,25998645717365e-07;7,94368004676356e-05;1,84259015530403e-05;0,966094167183518;1,71975929956886e-05
"antecessor";1,26250402830835;0,255342355322016;0,27560983177738;0,958458705113295;0,193848968205229;0,209235484844982;0,954343509248225;0,026071961085121;0,0195845296666493;2,93693470662375e-05;1,20136359291856e-06;1,39964584260724e-06;1,84259015530403e-05;0,719622696962806;9,54197889415152e-06
"anexo";2,57314956437423;-1,74402337230771;0,195889485407157;0,826142164599007;-0,559940729391665;0,062892793227824;0,763766168270591;0,234327769119442;0,0019060626099594;0,0001394282428142;6,40509086213334e-05;8,08058762686617e-07;2,10581732034746e-05;1,63949185691009;5,6602970231629e-05
"amaleque";-1,67201016342806;-1,16915528915532;-0,357740438851264;-0,807205165745463;-0,564439265745772;-0,172708238593918;0,742794803306065;0,242562817263643;0,0146423794302805;2,94353038863567e-05;1,43924621232941e-05;1,34749377825212e-06;1,05290866017373e-05;1,08026157075609;1,22870761911284e-05
"alugar";-0,0884212500764006;0,610992614448982;1,87752668895062;-0,0447380828261479;0,309141051136063;0,949963322685424;0,00440446745034833;0,140456171031814;0,855139361517804;1,64639483339266e-07;7,86126822661125e-06;7,42323025579762e-05;2,10581732034746e-05;0,741881241818416;1,15901611363419e-05
"aline";0,471653499287355;1,65373739065376;-0,116547054904974;0,273640232400869;0,959452404343975;-0,0676173573142594;0,108261317232078;0,888892162061748;0,00284652070615139;4,09897121276665e-06;5,03920281672131e-05;2,50283000919087e-07;1,84259015530403e-05;0,79819839385674;1,17395228525621e-05
"aliar";-0,378839642934151;1,49515742373547;-1,50741981783024;-0,175657564150096;0,693263537680917;-0,698949273895463;0,05488292157976;0,570938103304513;0,374178975115717;3,02225796385312e-06;4,70754561042648e-05;4,78507924651194e-05;2,10581732034746e-05;0,900453415382376;1,7074311203449e-05
"alexander";-0,728567037130223;0,628900353380198;1,72408576395629;-0,368981158305909;0,318505187612193;0,873159407141303;0,255819605688925;0,127305529023271;0,61687486528778;1,11778873933711e-05;8,32883715676205e-06;6,25948243532879e-05;2,10581732034746e-05;0,802097287930767;1,35479875610611e-05
"alcântara";-0,56014281322532;-0,288035206818776;0,836613587546845;-0,534891172446657;-0,275050372589957;0,798898445471492;0,467905443116315;0,0826305248588862;0,449464032024796;6,60721181801475e-06;1,74707618567276e-06;1,47390849143038e-05;2,10581732034746e-05;0,455978285919292;4,37833529307492e-06
"ajustar";1,93300377732041;-1,7261156333765;0,0424485604128268;0,745795558637859;-0,665973542406679;0,0163775923243887;0,652417408456647;0,347447112967367;0,000135478575976188;7,86839400502233e-05;6,27423043914029e-05;3,79443070517801e-08;2,10581732034746e-05;1,33258332466441;3,73946473740174e-05
"agregar";0,551724536977421;0,593084875517765;2,03096761394495;0,252327088770272;0,271242930127651;0,928847841752612;0,131460966785625;0,101455295989758;0,767083737224585;6,41010717984627e-06;7,40720546602627e-06;8,68613729695869e-05;2,10581732034746e-05;0,847321702324222;1,51188010998603e-05
"agradecimento";1,00514878285258;-0,952033888095095;-0,821145266136122;0,624451882028327;-0,591454084527223;-0,51013911134841;0,530073403560062;0,317591541337561;0,152335055102359;2,12755793770999e-05;1,90864653662851e-05;1,41990955114033e-05;2,10581732034746e-05;0,768752933805361;1,24449818001443e-05
"afirmação";0,992948849366108;-0,25838782825956;-0,319197654739065;0,92408372252952;-0,240467559176732;-0,297059971621169;0,917663510572624;0,0415013871320234;0,0408351022953491;1,81669700505458e-05;1,23019186246076e-06;1,87736246258604e-06;1,84259015530403e-05;0,577177758829941;6,13829733355008e-06
"afim";-0,611991239064866;0,917652710165288;0,646917236694116;-0,478597213871087;0,717634505777311;0,505910489111055;0,335259378372874;0,503426448647987;0,161314172979114;7,88698661104816e-06;1,77328032950502e-05;8,81288573060175e-06;2,10581732034746e-05;0,588544329153461;7,29422326672698e-06
"adão";-0,964427818704682;0,179386442746319;1,2036292132544;-0,621110656557684;0,115528429469569;0,775161102155402;0,590385112931678;0,0136415580523074;0,395973329016006;1,95866494865274e-05;6,77641397024026e-07;3,05074658173081e-05;2,10581732034746e-05;0,698918397061237;1,028664229009e-05
"adultério";-1,04485420285867;0,114875674492559;-0,753052040463723;-0,808047748961474;0,0888401749547249;-0,582379823407636;0,811852454809283;0,00655406386504775;0,181593481325661;1,7242226457985e-05;2,08419382839491e-07;8,9563681334021e-06;1,57936299026059e-05;0,645716050849753;6,58514164240591e-06
"adolescência";-0,964427818704682;0,179386442746319;1,2036292132544;-0,621110656557684;0,115528429469569;0,775161102155402;0,590385112931678;0,0136415580523074;0,395973329016006;1,95866494865274e-05;6,77641397024026e-07;3,05074658173081e-05;2,10581732034746e-05;0,698918397061237;1,028664229009e-05
"adicionar";1,99773114954622;-0,231675359607343;-1,22441631770208;0,848463807602986;-0,0983957014360452;-0,520026396567281;0,854159802033218;0,00767208733401355;0,138168110632765;8,40416898313719e-05;1,13026527505537e-06;3,15703146945011e-05;2,10581732034746e-05;1,20362699338073;3,05073532865437e-05
"acumular";1,05699720869213;-2,15772180507916;-0,631448915283393;0,425471263295617;-0,868544036538631;-0,254176042739698;0,254013467759971;0,706950105160089;0,0390364270799149;2,35270986929814e-05;9,80418718213016e-05;8,39647765438428e-06;2,10581732034746e-05;1,16780387182295;2,8718418174144e-05
"acolhimento";2,9774345698536;-2,21144502187281;-0,171126140300402;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;0,000186683161205776;0,000102984766196705;6,16670826935783e-07;2,10581732034746e-05;1,94045593229344;7,92917973187216e-05
"aborrecer";-2,14373172657698;-2,06818311042308;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463633;0,554040573572331;0,344403434515958;0,101555991911691;6,04841499806886e-05;5,62961487001746e-05;2,574666656578e-05;1,31613582521716e-05;1,6037035568936;3,38492379362092e-05
"abordagem";2,16886455889487;-1,27660172274262;0,562905111114717;0,84101497539336;-0,495024533475972;0,218276252535642;0,793404631117116;0,183581755859115;0,0230136130237625;9,90570881775255e-05;3,43187566940651e-05;6,6725383336472e-06;2,10581732034746e-05;1,35584332891597;3,87114742314494e-05
"aberração";0,28220119999118;0,904699308561162;2,27564469774999;0,114478986182763;0,367004320490367;0,923148086963284;0,0278821970307901;0,191384427047441;0,780733375921734;1,25776547422682e-06;1,29267834521355e-05;8,17882409644274e-05;1,57936299026059e-05;0,941065391925494;1,39869029515117e-05
"ênfase";-0,680541356168244;-2,109115085123;-1,04793142598229;-0,277606386778779;-0,860350091548093;-0,427472120719959;0,11854247368904;0,760421341676203;0,121036184634724;8,53370824476754e-06;8,19651621375462e-05;2,02345930900998e-05;1,84259015530403e-05;1,10063158454979;2,23209507616744e-05
"álvaro";-2,14373172657698;-2,06818311042307;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463634;0,554040573572331;0,344403434515957;0,101555991911691;7,25809799768263e-05;6,75553784402094e-05;3,0895999878936e-05;1,57936299026059e-05;1,6037035568936;4,06190855234511e-05
"álcool";-0,571326516080583;0,928576293802784;2,07105679775755;-0,24410438414483;0,39674255955284;0,884877613617123;0,11872662699532;0,209461086739447;0,671812286265203;5,15526172113888e-06;1,36181195063835e-05;6,77432417931736e-05;1,57936299026059e-05;0,923282827452855;1,34632984385786e-05
"xuxa";0,302718356732411;2,91393948721638;-2,40541006549838;0,0798601885139633;0,768726942360767;-0,634571696799644;0,0111022733728214;0,68704353888385;0,301854187743319;1,20608585815703e-06;0,00011175366326874;7,61515870387067e-05;1,31613582521716e-05;1,59976886759868;3,3683343376388e-05
"xadrez";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235658;0,669501793701933;1,0418994078128e-06;3,68712478054704e-05;0,000120745755074111;1,57936299026059e-05;1,23476924747101;2,40798382916576e-05
"vândalo";0,675760910541554;3,83794702892867;-5,85234935273736;0,0961101560385285;0,545852360004566;-0,832350910964657;0,0182350377709823;0,392832388149753;0,588932574079258;8,41423968810647e-06;0,000271410533766878;0,000631086998224263;1,84259015530403e-05;2,78653289881188;0,000143072806457296
"voltado";2,05335455732934;-1,14305268000973;0,667766718459733;0,840470297511099;-0,467869429860257;0,273327414658395;0,798400191379078;0,16523956080346;0,0363602478174564;7,76884826710613e-05;2,4074719676078e-05;8,21633780462587e-06;1,84259015530403e-05;1,27961131700152;3,01706655914415e-05
"vocabulário";1,20124790325734;-0,556107162077479;-0,833230408088922;0,767994036823805;-0,355536091386641;-0,532709345820576;0,74056847372886;0,105999962476194;0,153431563794937;2,27901530678626e-05;4,8842617906902e-06;1,09650894387581e-05;1,57936299026059e-05;0,777274597831161;9,54181311556083e-06
"vitor";-0,661241926306658;-0,893356333974354;0,193818494942436;-0,586090386978147;-0,791824502739695;0,17179061427459;0,443255611504682;0,54034572453984;0,0163986639554661;6,90562071764791e-06;1,2604667640728e-05;5,93297325323786e-07;1,57936299026059e-05;0,553041476461251;4,83055869470557e-06
"virgem";-1,47139188518924;-0,71072004979125;-1,44008831266464;-0,675549729933545;-0,326307860283656;-0,661177542498092;0,637630992650168;0,0993570388468985;0,263011968502915;3,98919677773233e-05;9,30734647072109e-06;3,82126360566283e-05;1,84259015530403e-05;1,0260489719634;1,93983560149252e-05
"virado";-0,742121216771729;-1,37761323569882;-0,320417579141092;-0,464622331158919;-0,862486961079089;-0,200604913591392;0,2957109059635;0,680551599888628;0,0237374941478478;7,24853777813572e-06;2,49778655853193e-05;1,3512427615509e-06;1,31613582521716e-05;0,759916053395676;7,60032124517584e-06
"vingar";-0,101411076560828;1,91293131702807;1,32877416234384;-0,0434987104001704;0,820522256510217;0,569957093792948;0,0031993068998085;0,760278432588379;0,236522260511773;1,6242495050107e-07;5,77937281968955e-05;2,78858769336019e-05;1,57936299026059e-05;0,998347842947759;1,5741485899212e-05
"vilão";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"varão";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"varanda";-2,14373172657698;-2,06818311042307;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463634;0,554040573572331;0,344403434515957;0,101555991911691;7,25809799768263e-05;6,75553784402094e-05;3,0895999878936e-05;1,57936299026059e-05;1,6037035568936;4,06190855234511e-05
"usuário";-0,0643606466614146;0,480001820134842;1,75074494946356;-0,0354312386179175;0,264246242206083;0,963804207715428;0,00280284805318363;0,10411979994604;0,893077352000745;7,63254800492976e-08;4,24535991400192e-06;5,64773760108059e-05;1,84259015530403e-05;0,676932029959494;8,44342935587145e-06
"tábua";-0,603471004545893;-0,54745854702831;0,56112997643067;-0,609985370198379;-0,553368267840173;0,567187277970436;0,520306250429106;0,285981215645671;0,193712533925219;6,71029421767151e-06;5,52244281389954e-06;5,80170558869068e-06;1,84259015530403e-05;0,465855608733017;3,99881583921049e-06
"tutelar";0,205194532280825;0,993732003716418;2,34555243598001;0,0802912989582667;0,388840933079036;0,917799562036188;0,0137118924279551;0,21477967588887;0,771508431683139;7,75818827443077e-07;1,81956385008469e-05;0,000101372239035331;1,84259015530403e-05;0,975756667424836;1,75433206585105e-05
"trágico";-0,129808414349456;2,15048127482817;-4,57986483488527;-0,0256473356424236;0,424888596973268;-0,9048822544047;0,00138827081177953;0,25446533819036;0,744146390997851;3,10480576602896e-07;8,52118662640331e-05;0,000386486268335695;1,84259015530403e-05;1,93994845448878;6,93440380166196e-05
"tropeçar";-2,14373172657698;-2,06818311042308;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463633;0,554040573572331;0,344403434515958;0,101555991911691;8,4677809972964e-05;7,88146081802445e-05;3,6045333192092e-05;1,84259015530403e-05;1,6037035568936;4,73889331106929e-05
"triângulo";-0,0236938778505895;2,10543288821813;0,610661810835716;-0,010807616965182;0,960362518336881;0,278544482604087;0,000179838782160704;0,94838061365998;0,0514395475578249;5,91102761356834e-09;4,66738367653651e-05;3,92637901777474e-06;1,05290866017373e-05;0,983827393609457;1,01912749714807e-05
"trama";0,520326513121077;3,45294388654855;-4,41612464972112;0,0924220629416707;0,613322960043721;-0,784406214256883;0,0162788176670804;0,478783073832906;0,504938108500006;4,2759623099248e-06;0,000188304629907655;0,00030800984872663;1,57936299026059e-05;2,27085272162074;8,14441497756093e-05
"traição";-1,06551101080802;-0,0132623760967717;0,980576405810738;-0,73579475482156;-0,00915841006755554;0,677142674997016;0,73270812572567;7,58135098268516e-05;0,267216060764499;2,09191787288021e-05;3,24094324328916e-09;1,77170587350064e-05;1,84259015530403e-05;0,693133485355624;8,85243011226282e-06
"tradução";-0,680541356168244;-2,109115085123;-1,04793142598229;-0,277606386778779;-0,860350091548093;-0,427472120719959;0,11854247368904;0,760421341676203;0,121036184634724;8,53370824476754e-06;8,19651621375462e-05;2,02345930900998e-05;1,84259015530403e-05;1,10063158454979;2,23209507616744e-05
"torturador";0,409301943535023;3,17794164199132;-3,39024986185238;0,0877420994524667;0,681255674472208;-0,726768209254567;0,0141232611599172;0,568627699764671;0,417249039075404;3,08685592753575e-06;0,000186088948563616;0,00021178351903272;1,84259015530403e-05;1,91778869408059;6,77688716135916e-05
"ton";2,05335455732934;-1,14305268000973;0,667766718459733;0,840470297511099;-0,467869429860257;0,273327414658395;0,798400191379078;0,16523956080346;0,0363602478174564;7,76884826710613e-05;2,4074719676078e-05;8,21633780462587e-06;1,84259015530403e-05;1,27961131700152;3,01706655914415e-05
"tolerante";0,437635597411656;1,28970245094128;0,839419994733756;0,273549858241492;0,806145397484285;0,524690454621545;0,119268785582202;0,691782173864191;0,188949040553571;3,02487364235626e-06;2,62700565195674e-05;1,11286011196444e-05;1,57936299026059e-05;0,705624552619396;7,86374323652525e-06
"tocantins";-1,35933524495794;-0,484476206352612;-1,44699410806624;-0,665166943125726;-0,23706996371354;-0,708061275651788;0,635819101532751;0,0539403949082557;0,310240503558976;2,91833478523539e-05;3,70703650205558e-06;3,30685751320624e-05;1,57936299026059e-05;0,949257930422963;1,42314917368395e-05
"tirânico";0,00651728108951814;2,33420876494107;-2,75400760292633;0,00180526962009797;0,646569652656501;-0,762852820185684;6,15140750805286e-06;0,526998991916123;0,472994856676361;7,82639298758976e-10;0,000100394087676478;0,000139752316764497;1,84259015530403e-05;1,46319984138042;3,94490035027898e-05
"tartaruga";-0,0703241970767324;1,9899319455041;1,04152922174059;-0,031295227296598;0,885546869043697;0,463494715693028;0,00158677394838719;0,848536923474441;0,149876302577134;6,50894010856423e-08;5,21167300307676e-05;1,42772192648007e-05;1,31613582521716e-05;0,983041140709032;1,27187402517309e-05
"taradão";-0,123615990478039;1,85793086811663;1,53394911991758;-0,0512396493630494;0,770124689006113;0,635832101829083;0,0045834730249741;0,691501735250586;0,303914791724401;2,81564600455556e-07;6,36045005920092e-05;4,33561445577034e-05;1,84259015530403e-05;1,0167209096531;1,90472488993966e-05
"tacando";-0,123615990478039;1,85793086811663;1,53394911991758;-0,0512396493630494;0,770124689006113;0,635832101829083;0,0045834730249741;0,691501735250586;0,303914791724401;2,81564600455556e-07;6,36045005920092e-05;4,33561445577034e-05;1,84259015530403e-05;1,0167209096531;1,90472488993966e-05
"suspeita";0,79736781011051;0,935813729609325;-2,36185071624398;0,29946026795101;0,351455158670379;-0,887019063697443;0,175499924847146;0,161445952546746;0,663054122606102;1,1715103901561e-05;1,61364342081527e-05;0,000102785921665584;1,84259015530403e-05;1,05985065812655;2,06975096675941e-05
"surpreso";-0,634222724500439;0,80870591763375;1,93226838423705;-0,28978663807017;0,369510835870994;0,882884730058181;0,164395076926779;0,178515221015891;0,657089702057302;5,29400453109713e-06;8,60759754166682e-06;4,91400514440913e-05;1,31613582521716e-05;0,871007384822772;9,98491529897083e-06
"sudeste";0,590164186920604;-1,10212070530981;0,317044604186979;0,457576715311574;-0,854516053988181;0,245816726609764;0,289565922288853;0,674448619677623;0,0359854580335094;6,4176266719284e-06;2,23813907436382e-05;1,85212152489747e-06;1,84259015530403e-05;0,610693880997945;6,87188500662893e-06
"subsequente";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;8,6824950651067e-07;3,0726039837892e-05;0,00010062146256176;1,31613582521716e-05;1,23476924747101;2,00665319097147e-05
"suave";-1,51476964237842;-0,869479348732731;-0,0107694050500043;-0,86726395864135;-0,497810413440058;-0,0061658991536256;0,819626373313858;0,180355786855911;1,78398302236119e-05;3,62389113367399e-05;1,1939894780827e-05;1,83174654063266e-09;1,57936299026059e-05;0,931672062481264;1,37090734194487e-05
"soljenítsin";-0,795955831865783;0,500467807484804;1,57538389232718;-0,433852107590526;0,272790278512721;0,858695413221831;0,338879953782769;0,0894765096531004;0,571643536564111;1,16736504447698e-05;4,61509919531595e-06;4,57300364765139e-05;1,84259015530403e-05;0,761360728096255;1,06809452698363e-05
"solidarizar";1,33338195605928;2,10954930012825;-4,22914272061251;0,271532715052335;0,429593070760821;-0,861231547384672;0,142783319571849;0,238691242805883;0,618525437622263;3,27595474735754e-05;8,19989148399606e-05;0,000329559192048351;1,84259015530403e-05;1,96489921227068;7,11392534895329e-05
"significativo";0,320609007978364;-1,61585088889139;-0,277762882329466;0,191912075635702;-0,96722578058651;-0,166264983066229;0,0546816726194911;0,927644796413498;0,0176735309669818;1,89400092650196e-06;4,81095516344237e-05;1,42159918820693e-06;1,84259015530403e-05;0,763447658104457;1,07395795910931e-05
"severo";0,738112466293886;2,31374277759111;-2,57864654578995;0,208373086665952;0,653181928681518;-0,72796567556252;0,0780142041084338;0,511973584217009;0,410012211674551;1,00386156627773e-05;9,86413253118853e-05;0,00012252152160253;1,84259015530403e-05;1,47149957624623;3,98978073710181e-05
"sermão";-2,14373172657698;-2,06818311042307;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463634;0,554040573572331;0,344403434515957;0,101555991911691;7,25809799768263e-05;6,75553784402094e-05;3,0895999878936e-05;1,57936299026059e-05;1,6037035568936;4,06190855234511e-05
"seguido";-0,126712202413747;2,0042060714724;-1,52295785748384;-0,0502751051306584;0,79520100690671;-0,604258034633099;0,00434236170504465;0,725542176953818;0,270115461341126;2,95845948101599e-07;7,40139348209734e-05;4,27370477749471e-05;1,84259015530403e-05;1,07072978464283;2,11246009530112e-05
"segar";2,24583938464923;-2,19097903452285;-0,34648719743678;0,711470124479115;-0,69409065362284;-0,109765324793815;0,607576028909422;0,386196636750285;0,0062273343402808;9,29364616780506e-05;8,84514975204809e-05;2,21209172390934e-06;1,84259015530403e-05;1,60436367451216;4,74279536737539e-05
"sedento";-1,87417654763474;-1,5544529268415;-0,803846053738598;-0,730906166612643;-0,606217824767569;-0,313490230376783;0,649920741256186;0,298595562165817;0,0514836965779811;6,47216744457187e-05;4,45229463342004e-05;1,19062367643533e-05;1,84259015530403e-05;1,29450801178857;3,08772228167768e-05
"saquear";-0,263037897852721;1,8204785813595;-3,34881508944278;-0,0688451303557098;0,476475391061888;-0,876488191442832;0,00972889272789094;0,311233768985929;0,679037338286171;1,27486851789273e-06;6,10660591111367e-05;0,000206638424645847;1,84259015530403e-05;1,48494736405477;4,06303783050607e-05
"sapato";-1,06551101080802;-0,0132623760967717;0,980576405810738;-0,73579475482156;-0,00915841006755554;0,677142674997016;0,73270812572567;7,58135098268516e-05;0,267216060764499;2,09191787288021e-05;3,24094324328916e-09;1,77170587350064e-05;1,84259015530403e-05;0,693133485355624;8,85243011226282e-06
