artista;2;0;6;43
abraçar;1;35;3;10
viagem;4;4;9;37
valente;39;1;2;4
trump;0;4;13;32
pedra;0;12;4;25
mexer;6;22;2;19
marca;3;16;3;26
livrar;0;37;3;7
jeremias;0;36;0;0
jejuar;0;49;0;1
injustiça;2;19;12;18
gabinete;7;2;25;13
festa;2;17;3;23
entrevista;5;1;9;34
demônio;0;38;0;8
comunismo;1;2;2;41
bancada;41;0;1;4
aprendizagem;53;0;0;0
temor;1;27;2;4
superior;37;4;2;6
sugerir;35;2;3;10
recentemente;12;8;19;13
profundo;12;15;1;23
precioso;0;40;2;7
piada;0;5;6;24
perigo;3;5;3;34
mineiro;18;3;4;15
jornal;3;3;9;33
gustavo;36;4;2;7
gritar;3;18;3;19
desempenho;51;0;0;0
capaz;14;13;2;23
subscrever;40;0;0;0
separar;4;28;3;10
rapidamente;20;10;2;19
patrimônio;14;0;27;10
noção;7;10;2;28
moço;1;18;4;24
maduro;3;2;40;6
lágrima;0;41;0;3
lidar;7;6;1;34
invés;12;7;6;23
enganar;0;7;4;35
dono;3;11;10;22
criação;26;15;1;10
clamor;0;44;1;0
cenário;4;15;6;24
censura;10;0;19;15
breve;17;13;1;19
arrependimento;0;40;0;4
vigilância;43;1;2;1
surpresa;0;13;4;25
sobrenatural;0;49;0;1
sessão;37;1;3;6
segurar;1;15;2;29
revelação;0;28;1;6
rafael;44;1;0;6
pôr;2;27;4;14
plataforma;8;3;8;28
juntamente;12;13;14;10
jornalista;3;0;12;31
indicação;29;0;6;14
fiel;1;38;2;5
duvidar;4;10;10;20
digno;9;25;6;6
desesperado;0;18;4;27
custar;4;7;10;22
comunicação;17;5;5;24
chave;3;24;7;13
bolsa;20;4;3;15
aliás;32;6;4;10
vacina;3;0;9;27
redor;0;37;1;8
reajuste;42;0;0;2
quebra;2;13;16;14
promover;30;5;2;11
lotado;3;18;3;20
intenção;13;9;2;25
favela;1;2;14;22
enxergar;6;21;1;18
disciplina;24;5;0;10
demonstrar;13;8;10;20
cumprimentar;27;2;2;11
cpi;9;0;21;12
conservadorismo;1;0;0;44
cabelo;2;5;3;31
ampliar;41;0;0;5
afirmar;12;6;6;18
adriana;43;1;1;1
sinal;3;17;6;20
secreto;4;12;4;18
regime;3;0;9;31
personagem;0;6;4;26
mar;3;25;2;15
lives;2;26;0;10
juntar;3;13;6;27
honrar;2;38;0;6
gasto;26;0;4;14
famoso;2;3;4;40
el;9;9;11;16
década;16;15;1;13
derramar;0;43;0;1
convocação;26;7;8;4
consagrar;0;45;0;0
conectar;5;32;0;8
ótimo;2;11;2;30
século;7;21;2;11
surgir;6;8;5;26
revolução;2;7;0;32
prédio;6;1;23;15
prender;1;1;33;10
prazo;20;8;3;12
neutro;10;0;0;27
matemática;36;0;0;10
guilherme;5;18;4;15
fase;8;8;0;24
exato;9;9;0;27
destinar;25;1;4;8
consciência;10;15;4;15
comando;7;3;29;7
carinho;1;15;2;30
apóstolo;0;46;0;1
taxar;3;1;17;18
salvação;0;42;0;3
representante;17;9;8;12
porquê;6;4;9;25
palestra;2;8;3;30
opositor;2;0;32;9
modo;9;12;4;22
limite;10;8;1;24
judiciário;7;6;17;16
judeu;1;16;10;15
impor;19;1;4;19
fala;18;3;7;17
estender;10;23;3;11
esforço;24;5;2;12
empresário;3;8;4;29
eleitor;10;1;5;25
direção;11;19;2;15
crente;0;33;1;9
convencer;2;16;2;23
compra;1;2;7;31
coincidência;0;2;27;12
capitão;34;2;2;9
caber;24;6;4;7
braço;0;35;1;11
agente;8;22;5;8
abuso;16;3;20;5
virtude;1;13;2;26
treva;0;30;2;13
tarcísio;41;1;1;3
somar;12;5;3;17
sabedoria;1;39;1;3
renda;18;2;6;15
prevalecer;7;26;3;8
pesquisar;3;4;9;25
pesado;0;12;6;27
pedagógico;41;1;0;3
meter;3;4;6;32
legado;1;29;2;6
intercessor;0;38;0;1
interceder;0;36;3;1
iniciativa;22;17;0;6
inglês;4;21;1;12
genocida;1;0;12;28
fraco;0;21;5;18
expulsar;1;27;6;5
declaração;4;9;16;13
cívico;42;0;1;1
curar;1;42;0;2
contrato;6;0;17;16
confiança;2;17;2;19
concreto;15;2;8;17
benção;0;41;0;2
avisar;5;7;5;27
alimento;3;6;8;27
alegre;1;25;0;14
tráfico;5;2;34;3
traficante;7;1;27;8
sequer;28;3;7;7
profetizar;0;42;0;1
pcc;1;0;35;1
parceria;38;0;0;5
neemias;0;30;0;1
narrativo;6;3;12;19
minoria;16;2;3;17
infância;24;9;0;10
humilhar;2;34;0;5
humanidade;1;10;0;29
herói;0;8;16;17
geralmente;6;8;2;26
fascismo;2;0;1;34
falha;3;27;0;13
doce;0;13;3;25
converter;3;24;0;16
continuidade;21;9;1;14
constitucional;31;1;7;4
claramente;7;6;15;18
valorizar;12;7;2;24
letra;4;9;2;27
lar;3;34;1;4
intercessão;0;39;0;2
fernandes;23;4;6;7
executivo;30;3;3;8
exaltar;2;17;3;13
enganado;2;4;1;33
emprego;7;5;3;21
eletrônico;14;1;23;4
corajoso;1;23;2;14
conjunto;30;3;2;5
comida;3;17;3;19
ciência;31;2;0;9
cansado;0;19;2;22
bolo;1;1;12;28
be;1;1;0;2
ana;2;14;3;17
ameaça;12;3;17;6
amado;1;29;4;6
tamanho;4;4;6;28
retomar;27;3;2;9
ressuscitar;0;33;2;2
orgulho;6;7;5;22
máximo;7;3;6;25
moisés;0;33;1;1
mateus;1;25;2;6
juízo;5;30;3;3
indignado;1;6;6;24
hipocrisia;3;3;4;29
gratidão;0;33;0;2
feminino;5;0;4;1
condenação;0;2;34;4
conceito;15;2;0;19
chão;10;17;1;16
cedo;3;12;4;22
carreira;22;7;0;11
candidatar;0;2;3;33
cancelar;2;4;1;29
camilo;39;0;0;0
avanço;34;2;0;6
atuar;25;5;2;7
armado;21;0;12;7
aproximar;1;31;0;10
anunciar;17;10;2;11
americano;7;8;5;18
alimentação;25;2;3;9
you;0;2;0;2
subcomissão;36;0;0;0
secretaria;32;1;3;4
renovar;1;28;2;4
queimar;1;23;8;7
peça;2;16;0;17
paciência;0;11;3;21
objetivo;32;3;2;5
multidão;0;19;3;19
lamentar;13;16;1;9
janja;0;0;12;28
inclusão;31;2;2;2
gestão;27;0;5;10
dialogar;27;2;2;10
curado;0;37;0;1
caixa;2;2;3;28
vírus;1;1;1;34
unidade;16;14;1;4
transporte;14;0;1;14
som;1;11;3;22
silva;2;9;21;10
satanás;0;20;3;18
sacanagem;0;2;16;22
roupa;0;5;2;27
rogério;40;0;0;0
reclamar;6;10;2;21
prol;10;6;3;17
praticar;13;5;18;3
popular;10;2;19;7
piorar;2;10;9;18
pau;2;2;5;32
louco;0;10;0;30
libertar;0;32;2;2
gás;0;2;16;17
genuíno;1;14;1;19
entidade;32;0;2;3
dom;2;32;1;0
doença;2;17;3;13
discípulo;0;35;0;1
desenvolvimento;30;2;2;8
competência;23;1;6;11
china;2;0;9;23
característica;3;22;0;8
batalhar;1;10;0;25
arte;6;8;0;23
análise;26;1;0;13
antigamente;3;3;3;32
alterar;20;2;1;15
aliança;1;20;6;5
abandonar;5;18;2;9
xingar;1;1;7;27
vagabundo;1;0;24;11
título;13;7;3;16
turma;4;1;9;26
subestimar;2;17;0;18
socorro;24;13;0;1
sarar;0;33;1;2
revelar;1;31;1;2
racista;6;0;2;15
postura;10;7;5;12
parceiro;4;0;9;23
inacreditável;2;2;9;26
extremista;12;2;9;3
eduardo;5;2;19;14
domingo;0;20;3;17
dobrar;2;29;2;4
disposto;9;16;1;12
dedo;2;5;12;18
crescimento;7;12;1;19
costa;1;8;15;14
contratar;14;0;2;13
chance;3;4;5;19
cercar;3;15;9;10
castro;2;2;30;2
caos;0;13;4;22
caminhada;1;10;2;23
biológico;2;0;3;4
atrapalhar;7;9;1;23
ansiedade;1;31;1;3
abril;15;2;4;15
áudio;1;1;18;14
súplica;0;38;0;0
sigilo;2;0;30;2
psicológico;17;1;1;16
perigoso;4;7;5;18
parágrafo;36;0;1;1
paraná;26;5;0;3
onda;0;15;1;19
obedecer;2;28;1;5
nazista;4;1;6;21
massa;2;2;2;29
instituir;32;1;2;3
financiar;10;0;19;8
fernando;27;2;1;7
exigir;16;8;3;7
estupro;2;1;24;10
esclarecimento;31;2;3;2
coordenador;32;0;0;4
controlar;5;4;3;22
classe;9;0;1;25
central;16;4;1;11
brincadeira;2;5;2;29
atento;6;8;3;22
santana;33;0;0;3
repente;3;15;0;18
publicar;12;1;7;17
propaganda;3;0;2;28
petista;9;0;10;17
participação;21;4;6;7
ofício;22;7;3;6
nordeste;8;8;6;15
messias;2;7;22;5
manchete;2;0;4;32
lógico;5;6;5;21
link;0;2;1;29
liberado;2;18;2;7
incomodar;1;12;0;16
impeachment;5;0;26;6
humilde;3;15;3;11
he;0;2;2;4
gaiar;28;0;1;7
futebol;0;8;3;24
especificamente;13;11;3;12
enorme;15;4;1;19
distante;1;17;6;11
disponível;13;9;2;14
criticar;4;4;5;24
bíblico;0;29;1;8
briga;3;6;3;20
bando;0;1;6;25
ar;4;6;7;22
alteração;31;1;1;1
órgão;19;3;4;5
tecnológico;30;3;0;4
quebrado;2;18;5;11
provavelmente;5;6;7;19
padrão;9;7;4;15
método;5;8;3;20
like;1;2;2;16
leve;4;19;0;12
interno;28;3;1;4
incentivo;30;3;2;1
identificar;14;4;2;13
hotel;0;4;0;32
ferramenta;9;13;2;13
facebook;0;0;0;35
esquerdista;3;2;4;26
duro;9;7;3;13
doutrinação;18;1;0;12
divergência;16;2;4;13
conquistar;1;8;0;19
comandar;5;0;16;14
circunstância;4;27;0;5
calado;0;4;3;29
batista;9;8;5;9
atuação;14;6;5;10
anistia;9;1;13;8
abençoado;1;34;0;2
índice;27;1;3;3
árvore;2;11;0;22
whatsapp;2;4;5;24
tse;7;0;19;7
positivo;23;2;2;9
pornografia;23;3;2;1
merda;1;2;7;25
maconha;2;1;8;23
jogador;0;7;2;25
informar;21;1;0;12
individual;8;5;1;13
inciso;34;0;0;0
idiota;1;1;3;27
golpista;4;0;28;2
fernanda;20;2;0;8
expectativa;7;16;3;8
evidência;27;3;0;4
escala;10;1;1;16
energia;2;12;4;16
diretamente;20;6;3;8
digital;4;0;6;19
devolver;7;9;14;6
detalhe;12;11;3;9
demorar;3;5;1;24
defensor;4;1;6;19
convicção;4;23;1;4
complicado;3;7;2;25
chuva;4;8;0;7
caçar;3;0;18;13
casal;1;18;0;12
canto;5;16;3;12
cama;0;10;1;21
bondade;0;26;0;3
aguardar;14;8;4;7
afastar;1;28;1;5
abraão;0;27;0;1
ã;21;1;1;13
will;0;2;0;1
violento;9;4;15;7
ventura;35;0;0;0
ucrânia;0;1;3;27
tradicional;4;4;3;25
soldado;1;12;11;9
restaurar;0;25;1;3
rejeitar;19;6;3;4
pó;5;8;4;13
puc;1;1;0;32
prêmio;23;0;1;6
polêmico;16;1;2;11
penal;13;0;10;8
mental;13;1;4;16
lima;17;3;4;7
lavar;1;13;4;18
intervenção;6;23;2;2
interferir;17;2;9;5
gigante;2;19;1;9
garantia;20;5;3;6
filmar;3;1;3;21
despertar;1;23;0;6
depressão;0;29;0;6
crédito;14;1;3;12
critério;31;0;0;2
covarde;4;1;20;11
comunicar;5;10;3;16
civil;14;1;7;11
casar;0;16;0;9
bebê;6;6;7;13
analisar;10;3;5;17
adotar;17;4;3;9
torcer;4;1;11;18
sucesso;12;6;4;10
resolução;26;0;2;5
relevante;19;6;4;5
redução;18;0;8;6
recorde;2;0;13;11
reagir;1;6;6;20
previsão;14;2;0;13
outubro;7;7;1;13
olavo;0;1;1;28
nobre;28;3;2;2
morador;2;1;16;11
maluco;0;8;2;23
luiz;14;3;9;5
inspirar;3;14;0;13
hipócrita;1;1;2;30
fidel;0;0;28;1
eternidade;0;27;0;4
estudantil;27;0;0;3
efetivo;20;4;1;8
doente;4;12;4;9
desviar;3;13;16;2
destacar;25;4;1;5
desrespeitar;4;1;11;13
desenvolver;14;11;0;8
consideração;20;2;4;7
confirmar;9;5;7;10
choro;1;20;1;11
cartão;3;1;13;15
bruno;3;10;2;16
brigar;0;7;7;16
beber;0;7;0;25
assustar;12;5;4;12
al;23;2;2;7
adquirir;8;2;0;21
universitário;19;2;2;7
troca;3;3;5;17
tratado;9;0;15;7
tom;3;5;5;19
sindicato;19;0;3;9
shopping;0;6;0;19
sentado;6;14;3;7
seletivo;4;0;8;21
rolar;1;1;3;24
roda;9;3;2;13
punir;8;1;17;5
oficial;14;1;6;12
neymar;0;1;6;21
mestre;3;13;1;12
mencionar;20;4;4;4
matrícula;28;0;0;2
lixo;3;3;4;16
licença;14;2;1;5
inventar;4;3;6;19
injusto;1;5;8;17
indicador;31;0;1;1
folha;5;4;10;11
estuprador;2;0;13;7
equilíbrio;4;10;1;15
envolvimento;3;12;7;0
entrada;9;8;5;11
ente;26;3;0;2
currículo;25;0;5;1
corrida;0;11;4;15
complexo;4;0;5;19
casado;0;11;10;5
carlos;10;0;13;11
bolso;0;0;11;21
atrair;0;15;0;10
ativo;2;7;11;14
ativista;2;2;1;17
aspa;13;3;11;6
argentino;3;0;11;13
apelo;17;7;2;7
ansioso;1;24;1;4
alice;28;0;0;4
toa;5;7;4;14
tela;5;4;1;22
taxa;9;0;6;15
sérgio;0;0;20;13
senso;9;3;1;14
risada;1;7;2;18
retornar;7;6;6;13
resumir;1;9;1;19
resgatar;9;12;3;8
recomendação;25;0;1;2
ranking;14;0;4;12
questionamento;18;6;3;6
puro;2;12;3;11
pronome;1;0;0;22
pressionar;4;2;9;17
porcaria;1;2;4;24
planejamento;12;0;3;13
paralelo;5;1;4;17
papo;2;2;3;24
orarmos;0;30;0;3
movimentar;0;14;6;9
missionário;1;25;1;1
libertação;0;29;1;2
legislação;21;0;4;7
janones;1;0;17;11
inquérito;8;0;25;0
implementar;21;0;2;7
idoso;3;7;11;11
global;2;0;0;28
funk;0;0;1;25
equipamento;28;0;0;0
elemento;26;2;0;3
eficaz;12;11;1;7
dica;0;6;1;23
defeito;1;3;2;21
curto;3;11;0;17
curtir;0;2;0;29
conduta;11;5;5;6
catarina;8;13;1;6
assembleia;9;11;0;10
apaixonado;0;24;0;0
antônio;7;7;3;11
admitir;6;2;15;10
acrescentar;10;16;1;3
abertura;17;3;6;3
vinda;11;13;2;4
via;6;4;2;19
urgência;21;2;1;3
travar;10;9;0;9
trajetória;6;17;1;6
terrorismo;15;0;10;3
símbolo;1;2;9;10
superar;16;5;2;3
stories;0;3;0;21
sexualidade;3;1;1;20
setor;13;6;1;10
sen;18;7;1;6
rosa;3;5;9;14
reto;0;9;1;12
reforçar;14;4;1;13
receita;9;0;4;15
primo;3;4;4;19
preferir;8;7;2;14
preconceito;7;3;3;12
pecador;0;26;2;1
pec;15;0;4;7
opção;9;0;8;10
omissão;3;2;17;7
obrigatório;20;0;1;7
lucas;1;18;2;10
livraria;0;2;0;21
justificativo;13;1;4;10
julgamento;0;3;15;11
interior;4;14;2;9
grato;4;12;4;11
genocídio;0;1;2;18
especialmente;18;8;1;5
determinar;13;8;4;4
destino;0;18;3;3
deput;29;0;0;0
código;9;1;10;10
comprovar;4;1;10;15
carnaval;0;1;2;15
brito;30;1;1;0
bilinski;28;0;2;1
aspecto;18;1;1;10
amplo;19;1;7;3
acusação;7;2;12;10
acertar;6;7;2;16
vestir;2;13;2;13
vento;0;15;1;13
terrível;4;9;7;11
tapa;5;1;5;16
suficiente;5;12;1;10
site;3;0;6;19
sensacional;1;6;0;22
segredo;2;12;4;10
saudável;13;8;1;8
salvo;2;21;0;7
restauração;0;29;0;0
reconhecimento;15;6;1;8
psicólogo;3;12;0;6
psd;14;0;9;4
propriedade;5;2;3;11
pleno;8;6;2;14
paulista;4;4;8;12
pano;0;3;8;18
objeto;5;2;1;15
nazismo;3;1;2;19
nascido;1;17;0;9
março;10;1;4;14
invasão;3;6;7;10
inscrição;22;1;0;6
injustamente;2;3;22;2
influenciador;1;2;5;22
imposição;5;0;1;7
glorificar;0;28;0;1
fluir;0;21;0;3
felicidade;1;15;0;12
evitar;9;6;3;12
estimular;18;2;2;6
essência;2;11;0;15
especialista;11;4;3;9
embaixo;1;11;3;15
domínio;3;11;1;16
descansar;0;24;0;4
demitir;4;0;13;6
científico;19;0;4;6
cego;4;14;3;8
capitalismo;0;0;1;24
babilônio;0;28;0;0
aécio;0;0;18;3
autorizar;15;0;7;6
associação;13;3;6;4
valorização;25;1;0;3
transparência;11;0;9;2
tirania;1;1;6;19
terreno;1;20;1;6
televisão;1;6;1;20
sede;4;13;1;11
sacrificar;1;10;2;11
romper;1;18;0;3
registro;24;1;2;0
regimental;27;0;0;1
publicação;0;0;1;23
publicamente;7;5;9;8
prejudicar;10;5;0;14
planejar;3;10;2;13
planalto;5;2;19;4
pgr;15;0;12;1
pessoalmente;8;7;2;12
particular;18;6;0;5
organizar;11;1;1;16
orador;26;0;1;1
nervoso;0;5;6;19
nascimento;3;5;0;15
loja;0;0;4;16
ivan;25;0;1;1
inteligência;4;8;2;13
instalar;9;4;2;11
igualdade;3;2;2;20
homicídio;2;1;19;5
habitar;0;26;0;2
gay;0;1;5;14
federação;27;0;0;2
ester;6;18;0;1
doido;0;10;0;19
diversidade;9;2;0;11
conexão;0;10;2;17
completar;2;10;0;12
complementar;19;0;0;8
combinar;11;7;2;8
colar;2;1;9;15
clima;3;7;1;16
cena;3;3;5;14
bênção;0;28;0;1
bloco;23;1;1;4
apresentação;14;4;0;9
agradar;1;13;0;10
acaso;0;8;4;11
ultrapassar;9;2;6;10
tr;16;3;4;3
sobretudo;20;4;0;5
soberania;0;5;14;2
setembro;7;4;8;5
saeb;27;0;0;0
rodrigo;6;1;13;5
raiva;2;6;1;19
pátria;0;7;3;16
proposição;27;0;0;2
processar;0;0;12;9
primeiramente;11;10;1;7
pele;3;1;5;16
pedófilo;6;1;18;1
passageiro;0;11;2;13
partidário;17;1;2;8
paraas;13;5;2;9
ovo;3;1;1;17
operar;1;18;2;7
online;2;10;3;9
observar;14;9;2;4
ministração;0;20;1;5
militante;8;3;1;11
meramente;6;2;3;17
lavagem;2;0;26;0
justificar;4;1;4;11
jerusalém;0;24;0;4
intencional;1;18;4;4
imprensa;8;0;4;16
imediatamente;6;3;5;12
grana;1;0;2;22
garoto;1;4;2;17
funcionário;9;0;11;7
facada;0;2;15;8
exposição;19;1;1;7
dispor;19;5;0;3
dignidade;10;3;10;4
derrotar;5;6;2;10
definição;9;1;0;7
covid;11;0;8;5
companheiro;10;2;5;6
ciclo;15;5;0;8
amizade;0;16;4;7
ameaçar;9;3;8;3
amazônia;0;0;12;13
alegrar;0;22;0;2
aconselhar;1;10;1;12
abaixo;8;7;2;10
tecnologia;11;3;0;13
sombra;5;15;0;6
santidade;0;22;0;2
rezar;0;17;1;5
regulamentar;14;1;3;8
refletir;11;10;2;5
recente;6;3;6;11
reação;0;8;2;17
queimado;0;4;13;8
pressa;11;3;3;6
ponta;8;5;3;9
parente;0;8;8;11
parede;4;11;0;11
papai;0;15;3;7
oferta;13;3;0;8
muro;0;9;1;16
metade;8;3;4;10
guiar;2;19;1;4
grito;2;9;3;11
garantido;22;1;0;3
gabriela;1;20;1;2
fraqueza;0;23;0;1
figueira;0;19;0;4
ferrar;2;0;7;16
feliciano;19;0;3;4
faixa;14;3;1;6
exceção;4;0;3;11
evasão;27;0;0;0
estuprar;0;1;14;10
espiritualmente;0;24;0;3
dólar;3;1;6;15
destaque;14;3;0;8
deais;11;0;13;3
cubano;0;0;4;20
criminal;0;0;12;1
costumar;3;14;0;11
corrigir;13;3;1;7
conter;10;2;2;10
coerência;5;2;10;10
barro;2;12;5;6
bairro;2;10;3;13
auxílio;12;3;3;7
aurora;0;15;0;12
anitta;0;1;0;23
anderson;2;11;6;7
acessar;1;15;2;7
absoluto;13;5;6;2
william;5;0;0;22
válido;8;1;3;8
verificar;11;1;6;6
vazio;7;8;1;10
turno;4;0;2;18
torno;3;5;1;17
toque;2;10;0;12
templo;0;24;0;1
saída;0;4;10;9
roubo;3;0;19;4
requerer;20;3;1;1
péssimo;10;2;1;13
provocar;7;4;0;11
proibir;9;1;13;4
potencial;2;5;3;10
posse;6;4;4;13
pop;0;2;1;5
ponte;3;3;3;12
pf;4;0;16;4
pertencer;1;16;1;5
paula;17;2;2;5
pancada;0;7;1;14
ouro;6;11;0;8
natureza;10;8;1;4
mst;3;0;12;9
melhoria;17;1;0;4
maneiro;0;2;1;21
limpar;1;9;0;12
inúmero;7;5;9;3
interromper;12;4;0;7
if;2;0;0;1
honesto;1;5;4;16
home;17;0;1;3
haddad;7;0;3;13
frio;0;5;0;20
essencial;19;2;1;5
elogiar;7;2;3;12
doer;0;13;5;5
dama;0;4;14;7
contribuição;20;1;1;4
contemplar;18;7;0;1
camisa;1;2;3;18
cabana;1;4;0;8
afetar;5;4;2;13
visar;19;1;1;2
veto;12;0;7;3
travesti;3;0;2;0
tragédia;15;3;2;4
substitutivo;25;0;0;0
sal;1;14;2;5
relatar;9;8;8;0
racismo;14;0;3;6
privilégio;1;19;0;3
pregador;0;20;0;0
piso;17;1;0;5
passivo;0;1;20;3
passagem;2;8;5;9
on;1;0;1;3
nicolás;0;0;24;1
mobilizar;7;4;7;8
medir;9;5;0;4
mato;3;8;2;10
luciene;26;0;0;0
limpo;0;6;2;14
herança;3;17;0;0
habilidade;19;2;0;3
gratuito;11;1;1;13
fundeb;22;0;0;0
fiscal;15;0;5;4
finalidade;8;0;2;8
evangelizar;0;14;1;7
evangelista;0;18;1;4
estágio;5;7;0;10
estranho;0;3;6;13
espalhar;4;3;4;14
encarar;3;9;1;10
doutor;1;2;3;18
depositar;6;7;0;11
delegado;19;1;4;2
conviver;6;4;4;10
confundir;3;8;3;7
concurso;11;1;0;7
chato;0;1;0;16
ceder;16;3;1;4
cassação;2;0;18;4
bomba;1;2;12;11
barriga;2;0;4;11
baixar;2;6;3;15
atmosfera;1;21;0;0
at;5;5;1;6
assessor;1;1;17;5
articulação;13;2;2;8
armar;8;2;2;11
aplicativo;6;2;1;14
anti;2;0;0;10
voluntário;11;1;1;8
verso;1;17;1;2
surpreender;3;7;1;12
submeter;11;6;3;3
sol;2;5;1;15
silveira;0;1;19;2
sensível;3;7;2;11
saudar;20;0;1;0
rir;1;7;0;14
relato;1;9;3;12
realização;21;2;0;1
pânico;8;3;0;14
potável;13;0;2;6
petição;0;19;1;0
ousadia;0;22;0;3
negociar;9;3;1;11
natal;4;1;4;12
multa;6;0;12;6
morada;0;12;0;12
militância;2;0;1;9
mentalidade;0;9;1;14
martelo;0;0;10;14
judicial;4;1;13;2
invisível;0;14;0;7
interessar;9;1;4;8
inteligente;5;6;1;9
infra-estrutura;19;0;0;4
implementação;23;0;0;2
google;0;0;3;18
fraude;8;0;14;0
fiscalizar;7;1;6;7
etapa;14;4;1;6
ess;14;2;2;7
esquema;3;0;18;3
espada;0;15;1;7
episódio;3;0;13;8
enem;16;0;0;2
encaminhamento;23;0;0;0
edificar;0;21;0;0
doar;1;3;2;5
dirigir;5;5;1;10
diferentemente;3;2;3;15
didático;19;0;0;3
deficiência;21;1;0;3
câncer;3;7;3;10
curtido;1;0;0;20
cova;0;22;0;2
convir;1;3;8;11
conflito;2;5;1;15
conclusão;15;2;2;2
conai;19;0;0;0
comunhão;0;25;0;0
comportamento;7;1;2;9
colômbia;0;0;9;10
cobrir;1;17;0;4
cliente;1;0;0;18
chover;0;10;0;11
beneficiar;12;0;8;2
azul;1;3;1;17
autonomia;19;0;3;2
atribuir;14;3;3;1
anteceder;21;3;1;0
adivinhar;2;0;4;15
aceito;1;6;5;11
academia;2;0;0;17
abordar;14;1;0;10
tm;12;5;1;6
socialista;1;0;2;20
silas;0;6;1;15
saco;1;5;2;15
romano;0;21;0;2
revolucionário;1;1;4;13
responsabilizar;4;1;12;5
raiz;4;10;1;6
radical;5;2;2;12
quadro;10;4;1;9
providência;11;4;2;5
progressista;6;0;0;18
presídio;5;2;6;8
prejuízo;8;2;8;5
planta;0;10;1;12
pix;0;1;14;2
pesar;12;3;2;3
perspectiva;13;6;0;5
palácio;6;5;9;3
pagamento;11;0;5;7
nominal;16;0;1;1
noivo;0;16;0;1
negativo;6;4;1;11
mendonça;12;0;1;8
maligno;0;21;0;2
jurar;1;5;4;10
implantar;6;0;2;14
gonçalves;11;1;4;4
ganho;5;3;1;15
frança;3;4;1;15
franco;5;1;6;5
flor;1;1;0;18
finalmente;5;4;2;10
facção;3;0;17;4
externo;10;7;0;6
expressar;4;5;1;13
elaborar;8;1;3;11
débora;0;0;15;7
doutrina;1;8;0;12
confusão;10;3;4;7
compor;11;4;3;5
certamente;15;4;0;5
causar;2;3;4;8
cantor;0;12;3;8
caderno;4;2;2;9
bolsonaristas;8;0;8;8
bolsonarista;4;1;2;13
blusa;2;3;6;6
beijo;1;11;1;8
avançado;7;7;0;8
ativismo;0;0;1;15
atendimento;21;1;0;2
anotar;2;14;1;4
an;2;2;0;0
administrativo;20;0;3;1
vigiar;1;11;1;4
versão;3;10;0;4
vergonhoso;5;3;10;4
venda;5;2;4;10
tratamento;8;1;7;7
trair;1;3;1;15
tok;0;2;0;17
tik;0;1;0;18
teste;4;2;2;10
território;5;4;2;9
soviético;0;0;1;20
soberano;1;14;1;6
santificar;0;15;0;0
remédio;1;16;0;5
relevância;14;3;0;3
reinar;0;17;0;1
recusar;3;5;6;5
recuperar;12;1;3;7
re;14;5;1;0
protocolo;3;1;3;11
prevenção;11;0;1;9
possivelmente;3;1;3;14
peito;0;3;1;16
paixão;0;15;0;5
pacheco;2;0;13;2
novembro;5;1;6;8
mecanismo;18;0;0;3
marajó;2;2;15;0
mandamento;1;15;1;3
madrugada;0;14;0;8
machucar;0;16;1;4
lívia;0;11;0;8
liderar;0;11;1;11
lava;1;2;16;2
jato;1;0;17;3
janela;1;14;1;5
interessado;3;7;0;10
inscrito;14;0;0;7
inflação;4;0;1;15
inclusivo;15;0;0;6
incentivar;12;1;3;5
homossexualidade;0;3;0;13
gostoso;1;10;0;10
fuzil;2;0;6;7
freire;3;1;2;12
execução;13;7;3;0
evolução;6;1;0;13
esporte;5;2;4;10
engolir;0;0;2;18
dívida;3;11;5;2
dr;7;1;9;3
diário;2;7;0;11
desligar;0;12;0;8
desconto;8;0;4;9
deitar;1;11;3;6
colher;0;5;9;7
cidadania;13;4;0;3
centavo;4;0;4;7
cavalo;0;9;1;11
basear;11;4;3;3
ator;1;2;5;12
atentar;5;2;12;0
assistência;14;0;0;7
aposentado;11;1;8;2
altar;0;19;0;2
agredir;4;3;8;3
adversário;1;9;8;4
vingança;0;11;7;2
vigília;0;6;11;1
torcido;2;0;1;17
testemunha;2;8;7;4
sábado;0;15;1;4
sujo;0;4;2;15
suicídio;2;8;2;9
sorriso;0;3;0;17
sobreviver;0;3;1;18
sinceramente;6;0;2;13
seleção;9;3;0;9
sargento;13;0;2;4
saneamento;11;1;4;2
rumo;5;4;2;11
repreender;0;19;0;0
redação;16;0;0;4
quão;4;8;1;7
príncipe;0;18;0;1
prostrar;0;18;0;0
profissão;9;2;3;5
preservar;7;4;3;7
perda;5;1;3;12
percentual;20;0;0;0
pdt;12;0;2;2
obter;9;2;0;9
obstrução;14;0;0;2
nss;1;0;21;0
norma;16;0;1;3
netflix;0;0;1;19
necessitar;5;10;2;4
namorado;0;5;0;16
multiplicar;0;16;2;2
misogenia;0;0;13;4
man;1;1;1;3
magno;1;1;18;1
junho;15;2;1;2
jornada;1;9;1;7
instante;2;14;0;6
inspiração;0;17;0;4
fumar;1;1;1;18
fator;9;3;0;8
estruturado;6;7;0;8
estratégico;11;0;1;9
estatal;2;0;18;2
entrevistar;1;0;2;16
enfermidade;0;19;0;0
empréstimo;1;0;1;1
educador;10;2;2;6
dezembro;7;1;6;4
desproporcional;1;0;18;1
